username,display_name,date,followers,following,tweets,change,percent_change
elonmusk,Elon Musk,2021-08-10,59029095,106,15131,30782.0,0.000521743731892732
elonmusk,Elon Musk,2021-08-11,59051255,106,15136,22160.0,0.0003754080932463211
elonmusk,Elon Musk,2021-08-12,59082087,106,15147,30832.0,0.0005221226881630958
elonmusk,Elon Musk,2021-08-13,59109840,106,15150,27753.0,0.0004697362840280217
elonmusk,Elon Musk,2021-08-14,59138403,106,15175,28563.0,0.0004832190376424794
elonmusk,Elon Musk,2021-08-15,59162039,107,15195,23636.0,0.00039967261205897664
elonmusk,Elon Musk,2021-08-16,59189474,107,15200,27435.0,0.0004637264107818506
elonmusk,Elon Musk,2021-08-17,59221035,105,15200,31561.0,0.0005332198086436257
elonmusk,Elon Musk,2021-08-18,59248158,105,15203,27123.0,0.00045799604819474204
elonmusk,Elon Musk,2021-08-19,59266461,106,15213,18303.0,0.00030892099632873204
elonmusk,Elon Musk,2021-08-20,59289817,106,15217,23356.0,0.000394084607143963
elonmusk,Elon Musk,2021-08-21,59314139,106,15223,24322.0,0.00041022221404385384
elonmusk,Elon Musk,2021-08-22,59338450,106,15227,24311.0,0.0004098685475313335
elonmusk,Elon Musk,2021-08-23,59362823,106,15225,24373.0,0.00041074547784791804
elonmusk,Elon Musk,2021-08-24,59384348,106,15239,21525.0,0.0003626006802270876
elonmusk,Elon Musk,2021-08-25,59408073,106,15245,23725.0,0.000399516047561832
elonmusk,Elon Musk,2021-08-26,59436344,106,15252,28271.0,0.00047587808478488647
elonmusk,Elon Musk,2021-08-27,59464055,106,15255,27711.0,0.0004662298878947979
elonmusk,Elon Musk,2021-08-28,59491823,106,15260,27768.0,0.00046697118116156844
elonmusk,Elon Musk,2021-08-29,59514805,106,15273,22982.0,0.00038630519021065624
elonmusk,Elon Musk,2021-08-30,59542555,106,15278,27750.0,0.0004662705355416019
elonmusk,Elon Musk,2021-08-31,59594033,105,15305,51478.0,0.0008645581298956095
elonmusk,Elon Musk,2021-09-01,59595587,105,15305,1554.0,2.6076436209665488e-05
elonmusk,Elon Musk,2021-09-02,59621736,106,15327,26149.0,0.0004387740991627087
elonmusk,Elon Musk,2021-09-03,59644184,106,15335,22448.0,0.00037650698396296534
elonmusk,Elon Musk,2021-09-04,59672793,106,15343,28609.0,0.00047966118540587743
elonmusk,Elon Musk,2021-09-05,59696728,106,15347,23935.0,0.00040110406764437556
elonmusk,Elon Musk,2021-09-06,59719479,106,15347,22751.0,0.00038110966483784203
elonmusk,Elon Musk,2021-09-07,59742622,106,15357,23143.0,0.00038752849802992095
elonmusk,Elon Musk,2021-09-08,59765140,106,15359,22518.0,0.0003769168350193919
elonmusk,Elon Musk,2021-09-09,59788404,106,15361,23264.0,0.0003892570150425545
elonmusk,Elon Musk,2021-09-10,59812604,106,15376,24200.0,0.000404760762638956
elonmusk,Elon Musk,2021-09-11,59831169,106,15389,18565.0,0.0003103860851803031
elonmusk,Elon Musk,2021-09-12,59854155,106,15398,22986.0,0.00038418102778492447
elonmusk,Elon Musk,2021-09-13,59880858,106,15418,26703.0,0.0004461344412931556
elonmusk,Elon Musk,2021-09-14,59899265,106,15422,18407.0,0.0003073937250530623
elonmusk,Elon Musk,2021-09-15,59916465,106,15425,17200.0,0.00028714876551494406
elonmusk,Elon Musk,2021-09-16,59965498,106,15439,49033.0,0.0008183560228394171
elonmusk,Elon Musk,2021-09-17,59967185,106,15439,1687.0,2.8132843989725487e-05
elonmusk,Elon Musk,2021-09-18,59990990,106,15458,23805.0,0.00039696710792735956
elonmusk,Elon Musk,2021-09-19,60013722,106,15482,22732.0,0.00037892356835578234
elonmusk,Elon Musk,2021-09-20,60041356,106,15498,27634.0,0.0004604613591538964
elonmusk,Elon Musk,2021-09-21,60059119,105,15505,17763.0,0.0002958460831563592
elonmusk,Elon Musk,2021-09-22,60080270,105,15512,21151.0,0.0003521696680233166
elonmusk,Elon Musk,2021-09-23,60107079,105,15522,26809.0,0.0004462196990793199
elonmusk,Elon Musk,2021-09-24,60130703,105,15527,23624.0,0.0003930319089371359
elonmusk,Elon Musk,2021-09-25,60164773,105,15530,34070.0,0.0005665990633769713
elonmusk,Elon Musk,2021-09-26,60187280,105,15537,22507.0,0.000374089336296457
elonmusk,Elon Musk,2021-09-27,60232826,105,15546,45546.0,0.0007567379685542441
elonmusk,Elon Musk,2021-09-28,60238532,105,15554,5706.0,9.473239724799853e-05
elonmusk,Elon Musk,2021-09-29,60256532,105,15558,18000.0,0.00029881206268433935
elonmusk,Elon Musk,2021-09-30,60276399,105,15564,19867.0,0.0003297069934260488
elonmusk,Elon Musk,2021-10-01,60291552,105,15568,15153.0,0.00025139192538681243
elonmusk,Elon Musk,2021-10-02,60308855,105,15571,17303.0,0.0002869887973691032
elonmusk,Elon Musk,2021-10-03,60325727,105,15581,16872.0,0.0002797599125368144
elonmusk,Elon Musk,2021-10-04,60345264,105,15589,19537.0,0.0003238585089906376
elonmusk,Elon Musk,2021-10-05,60438233,105,15590,92969.0,0.0015406180011077186
elonmusk,Elon Musk,2021-10-06,60488666,105,15593,50433.0,0.0008344552363070967
elonmusk,Elon Musk,2021-10-07,60548213,105,15593,59547.0,0.0009844323563028556
elonmusk,Elon Musk,2021-10-08,60601983,105,15607,53770.0,0.000888052633361891
elonmusk,Elon Musk,2021-10-09,60643654,105,15613,41671.0,0.0006876177632668679
elonmusk,Elon Musk,2021-10-10,60679888,105,15626,36234.0,0.0005974903820933353
elonmusk,Elon Musk,2021-10-11,60715553,105,15630,35665.0,0.0005877565232157433
elonmusk,Elon Musk,2021-10-12,60752247,104,15648,36694.0,0.0006043591499529377
elonmusk,Elon Musk,2021-10-13,60788381,105,15655,36134.0,0.0005947763545273155
elonmusk,Elon Musk,2021-10-14,60824669,107,15660,36288.0,0.0005969561847682936
elonmusk,Elon Musk,2021-10-15,60868819,107,15682,44150.0,0.0007258568065533488
elonmusk,Elon Musk,2021-10-16,60903936,107,15682,35117.0,0.0005769292155972661
elonmusk,Elon Musk,2021-10-17,60975095,107,15697,71159.0,0.0011683809729472472
elonmusk,Elon Musk,2021-10-18,61029659,107,15700,54564.0,0.0008948571543840877
elonmusk,Elon Musk,2021-10-19,61084663,107,15709,55004.0,0.0009012667103382999
elonmusk,Elon Musk,2021-10-20,61087722,107,15709,3059.0,5.007803677337108e-05
elonmusk,Elon Musk,2021-10-21,61131670,107,15724,43948.0,0.0007194244368777802
elonmusk,Elon Musk,2021-10-22,61219306,106,15750,87636.0,0.001433561360257185
elonmusk,Elon Musk,2021-10-23,61255687,106,15751,36381.0,0.0005942733163293301
elonmusk,Elon Musk,2021-10-24,61284706,106,15757,29019.0,0.0004737356059691944
elonmusk,Elon Musk,2021-10-25,61327038,106,15773,42332.0,0.0006907432989888829
elonmusk,Elon Musk,2021-10-26,61384201,106,15791,57163.0,0.0009321011068559315
elonmusk,Elon Musk,2021-10-27,61438309,106,15800,54108.0,0.0008814645970549595
elonmusk,Elon Musk,2021-10-28,61567548,106,15823,129239.0,0.002103557244715226
elonmusk,Elon Musk,2021-10-29,61570551,106,15825,3003.0,4.877569592354192e-05
elonmusk,Elon Musk,2021-10-30,61646459,106,15840,75908.0,0.001232862119424638
elonmusk,Elon Musk,2021-10-31,61706201,106,15844,59742.0,0.0009691067576160783
elonmusk,Elon Musk,2021-11-01,61802303,105,15860,96102.0,0.0015574123579573662
elonmusk,Elon Musk,2021-11-02,61926463,105,15875,124160.0,0.002008986623039055
elonmusk,Elon Musk,2021-11-03,62061207,105,15883,134744.0,0.0021758710811563553
elonmusk,Elon Musk,2021-11-04,62169290,105,15888,108083.0,0.0017415549136838848
elonmusk,Elon Musk,2021-11-05,62296235,105,15899,126945.0,0.0020419245579288425
elonmusk,Elon Musk,2021-11-06,62444406,105,15902,148171.0,0.0023784904497037296
elonmusk,Elon Musk,2021-11-07,62613577,105,15911,169171.0,0.0027091457960222165
elonmusk,Elon Musk,2021-11-08,62827195,105,15921,213618.0,0.003411688171081506
elonmusk,Elon Musk,2021-11-09,62978441,105,15933,151246.0,0.0024073333211835912
elonmusk,Elon Musk,2021-11-10,63139032,105,15939,160591.0,0.002549936096385652
elonmusk,Elon Musk,2021-11-11,63280291,105,15948,141259.0,0.002237269016097665
elonmusk,Elon Musk,2021-11-12,63391733,105,15953,111442.0,0.001761085453921174
elonmusk,Elon Musk,2021-11-13,63506104,105,15959,114371.0,0.0018041942472215577
elonmusk,Elon Musk,2021-11-14,63616605,105,15977,110501.0,0.0017400059685601654
elonmusk,Elon Musk,2021-11-15,63739448,105,15988,122843.0,0.001930989558465157
elonmusk,Elon Musk,2021-11-16,63846574,105,16003,107126.0,0.0016806860329257045
elonmusk,Elon Musk,2021-11-17,63936067,105,16008,89493.0,0.0014016883662386626
elonmusk,Elon Musk,2021-11-18,64044526,105,16013,108459.0,0.001696366465582022
elonmusk,Elon Musk,2021-11-19,64164362,105,16031,119836.0,0.0018711357157987774
elonmusk,Elon Musk,2021-11-20,64268628,105,16052,104266.0,0.0016249830396506404
elonmusk,Elon Musk,2021-11-21,64347862,105,16061,79234.0,0.001232856565726026
elonmusk,Elon Musk,2021-11-22,64426710,104,16076,78848.0,0.0012253398566683948
elonmusk,Elon Musk,2021-11-23,64509051,104,16089,82341.0,0.0012780568804460213
elonmusk,Elon Musk,2021-11-24,64591075,104,16110,82024.0,0.0012715114968906427
elonmusk,Elon Musk,2021-11-25,64660687,104,16126,69612.0,0.0010777340367844612
elonmusk,Elon Musk,2021-11-26,64728938,104,16135,68251.0,0.001055525438509397
elonmusk,Elon Musk,2021-11-27,64804430,104,16145,75492.0,0.0011662789832886933
elonmusk,Elon Musk,2021-11-28,64879681,104,16149,75251.0,0.0011612014795903125
elonmusk,Elon Musk,2021-11-29,64954534,104,16151,74853.0,0.001153720222514698
elonmusk,Elon Musk,2021-11-30,65061054,105,16166,106520.0,0.00163991631438698
elonmusk,Elon Musk,2021-12-01,65155284,106,16177,94230.0,0.0014483319006790563
elonmusk,Elon Musk,2021-12-02,65239035,106,16189,83751.0,0.0012854061076612577
elonmusk,Elon Musk,2021-12-03,65329921,106,16200,90886.0,0.0013931229976040793
elonmusk,Elon Musk,2021-12-04,65404061,106,16218,74140.0,0.0011348551913907823
elonmusk,Elon Musk,2021-12-05,65557062,106,16226,153001.0,0.002339319572220555
elonmusk,Elon Musk,2021-12-06,65572031,106,16228,14969.0,0.00022833543089539887
elonmusk,Elon Musk,2021-12-07,65639015,106,16240,66984.0,0.001021533098463978
elonmusk,Elon Musk,2021-12-08,65705168,106,16249,66153.0,0.0010078304800886784
elonmusk,Elon Musk,2021-12-09,65782643,107,16264,77475.0,0.0011791309931663552
elonmusk,Elon Musk,2021-12-10,65859369,108,16281,76726.0,0.0011663562985755327
elonmusk,Elon Musk,2021-12-11,66034227,108,16300,174858.0,0.0026550208824502874
elonmusk,Elon Musk,2021-12-12,66140998,108,16321,106771.0,0.0016169039125724094
elonmusk,Elon Musk,2021-12-13,66221074,108,16325,80076.0,0.0012106862977785404
elonmusk,Elon Musk,2021-12-14,66333847,107,16336,112773.0,0.0017029775143786452
elonmusk,Elon Musk,2021-12-15,66599352,107,16364,265505.0,0.0040025569450239384
elonmusk,Elon Musk,2021-12-16,66717115,106,16382,117763.0,0.0017682304176172003
elonmusk,Elon Musk,2021-12-17,66748495,107,16387,31380.0,0.00047034407887691643
elonmusk,Elon Musk,2021-12-18,66854487,107,16409,105992.0,0.0015879309338735492
elonmusk,Elon Musk,2021-12-19,67015342,107,16423,160855.0,0.0024060464333530707
elonmusk,Elon Musk,2021-12-20,67125821,107,16437,110479.0,0.001648562802231135
elonmusk,Elon Musk,2021-12-21,67163884,107,16442,38063.0,0.0005670396195227578
elonmusk,Elon Musk,2021-12-22,67279057,107,16449,115173.0,0.0017148055344744506
elonmusk,Elon Musk,2021-12-23,67388797,107,16468,109740.0,0.001631116797609078
elonmusk,Elon Musk,2021-12-24,67496661,107,16469,107864.0,0.00160062213308243
elonmusk,Elon Musk,2021-12-25,67590310,107,16481,93649.0,0.0013874612256745689
elonmusk,Elon Musk,2021-12-26,67695551,107,16486,105241.0,0.001557042718105528
elonmusk,Elon Musk,2021-12-27,67808159,107,16498,112608.0,0.0016634475727954623
elonmusk,Elon Musk,2021-12-28,67974229,107,16501,166070.0,0.002449115304841154
elonmusk,Elon Musk,2021-12-29,68125141,107,16508,150912.0,0.00222013551635869
elonmusk,Elon Musk,2021-12-30,68285229,107,16519,160088.0,0.002349910732661886
elonmusk,Elon Musk,2021-12-31,68366323,107,16519,81094.0,0.0011875774774072756
elonmusk,Elon Musk,2022-01-01,68389274,107,16521,22951.0,0.00033570622190692845
elonmusk,Elon Musk,2022-01-02,68586008,107,16525,196734.0,0.0028766791704792904
elonmusk,Elon Musk,2022-01-03,68617053,107,16525,31045.0,0.0004526433438143407
elonmusk,Elon Musk,2022-01-04,68738823,107,16530,121770.0,0.0017746317376818865
elonmusk,Elon Musk,2022-01-05,68966600,107,16537,227777.0,0.003313658716559642
elonmusk,Elon Musk,2022-01-06,69141600,107,16543,175000.0,0.0025374601618755044
elonmusk,Elon Musk,2022-01-07,69244252,107,16549,102652.0,0.0014846633575156254
elonmusk,Elon Musk,2022-01-08,69273696,107,16549,29444.0,0.0004252194102696283
elonmusk,Elon Musk,2022-01-09,69402649,107,16550,128953.0,0.0018615002150310644
elonmusk,Elon Musk,2022-01-10,69545576,107,16553,142927.0,0.0020593882518806783
elonmusk,Elon Musk,2022-01-11,69664601,107,16556,119025.0,0.001711467599319283
elonmusk,Elon Musk,2022-01-12,69795196,108,16560,130595.0,0.0018746249619658872
elonmusk,Elon Musk,2022-01-13,69916000,108,16562,120804.0,0.0017308354575005236
elonmusk,Elon Musk,2022-01-14,70065748,108,16570,149748.0,0.0021418273356599293
elonmusk,Elon Musk,2022-01-15,70200639,107,16572,134891.0,0.0019252060222063605
elonmusk,Elon Musk,2022-01-16,70369217,107,16583,168578.0,0.0024013741527337817
elonmusk,Elon Musk,2022-01-17,70485336,107,16594,116119.0,0.00165013915104395
elonmusk,Elon Musk,2022-01-18,70619261,107,16602,133925.0,0.0019000405985154512
elonmusk,Elon Musk,2022-01-19,70746281,107,16623,127020.0,0.0017986594337202622
elonmusk,Elon Musk,2022-01-20,70882880,106,16635,136599.0,0.001930829409958701
elonmusk,Elon Musk,2022-01-21,71035133,107,16648,152253.0,0.0021479516633635676
elonmusk,Elon Musk,2022-01-22,71195265,107,16648,160132.0,0.002254264801615946
elonmusk,Elon Musk,2022-01-23,71309589,107,16648,114324.0,0.0016057809462468597
elonmusk,Elon Musk,2022-01-24,71350141,107,16648,40552.0,0.0005686752731108857
elonmusk,Elon Musk,2022-01-25,71555551,107,16657,205410.0,0.0028789011082683835
elonmusk,Elon Musk,2022-01-26,71574900,107,16661,19349.0,0.0002704052967184012
elonmusk,Elon Musk,2022-01-27,71822734,107,16692,247834.0,0.003462582553381166
elonmusk,Elon Musk,2022-01-28,71942178,107,16698,119444.0,0.001663038892393054
elonmusk,Elon Musk,2022-01-29,72082233,107,16709,140055.0,0.0019467717532821727
elonmusk,Elon Musk,2022-01-30,72085630,107,16709,3397.0,4.712673093787423e-05
elonmusk,Elon Musk,2022-01-31,72212447,107,16725,126817.0,0.0017592549305596172
elonmusk,Elon Musk,2022-02-01,72330017,107,16740,117570.0,0.0016281126714901006
elonmusk,Elon Musk,2022-02-02,72424137,107,16751,94120.0,0.0013012578166544664
elonmusk,Elon Musk,2022-02-03,72529662,107,16760,105525.0,0.0014570418698949261
elonmusk,Elon Musk,2022-02-04,72633668,107,16772,104006.0,0.0014339788319983615
elonmusk,Elon Musk,2022-02-05,72784423,108,16781,150755.0,0.0020755526211342357
elonmusk,Elon Musk,2022-02-06,72878607,108,16788,94184.0,0.0012940131434442392
elonmusk,Elon Musk,2022-02-07,72961792,108,16794,83185.0,0.0011414186333171816
elonmusk,Elon Musk,2022-02-08,73070352,107,16811,108560.0,0.0014879020515286001
elonmusk,Elon Musk,2022-02-09,73304179,106,16823,233827.0,0.003200025641042492
elonmusk,Elon Musk,2022-02-10,73418869,106,16833,114690.0,0.001564576557088193
elonmusk,Elon Musk,2022-02-11,73422576,106,16836,3707.0,5.049110740174001e-05
elonmusk,Elon Musk,2022-02-12,73535012,106,16843,112436.0,0.001531354606790103
elonmusk,Elon Musk,2022-02-13,73629474,106,16848,94462.0,0.0012845853618681513
elonmusk,Elon Musk,2022-02-14,73746220,108,16858,116746.0,0.0015855878584709604
elonmusk,Elon Musk,2022-02-15,73835348,108,16868,89128.0,0.001208577198939853
elonmusk,Elon Musk,2022-02-16,73948376,107,16869,113028.0,0.001530811502371554
elonmusk,Elon Musk,2022-02-17,74046127,107,16877,97751.0,0.0013218816326676652
elonmusk,Elon Musk,2022-02-18,74137529,107,16882,91402.0,0.00123439271847392
elonmusk,Elon Musk,2022-02-19,74292586,107,16905,155057.0,0.0020914778532745704
elonmusk,Elon Musk,2022-02-20,74364391,107,16914,71805.0,0.000966516362749914
elonmusk,Elon Musk,2022-02-21,74424830,107,16917,60439.0,0.0008127411411196217
elonmusk,Elon Musk,2022-02-22,74525103,109,16940,100273.0,0.0013473057311652603
elonmusk,Elon Musk,2022-02-23,74619133,109,16973,94030.0,0.0012617225097963924
elonmusk,Elon Musk,2022-02-24,74906659,111,16978,287526.0,0.0038532476650459113
elonmusk,Elon Musk,2022-02-25,75110087,112,16998,203428.0,0.0027157532149444386
elonmusk,Elon Musk,2022-02-26,75330822,112,16999,220735.0,0.0029388196554744894
elonmusk,Elon Musk,2022-02-27,75559792,112,16999,228970.0,0.0030395261052640343
elonmusk,Elon Musk,2022-02-28,75762776,112,17000,202984.0,0.002686402313018643
elonmusk,Elon Musk,2022-03-01,75910448,112,17002,147672.0,0.0019491366050261583
elonmusk,Elon Musk,2022-03-02,76094479,112,17022,184031.0,0.002424317137477594
elonmusk,Elon Musk,2022-03-03,76304205,112,17043,209726.0,0.0027561263675910386
elonmusk,Elon Musk,2022-03-04,76457083,112,17051,152878.0,0.002003533094932397
elonmusk,Elon Musk,2022-03-05,76581627,113,17062,124544.0,0.0016289399897717605
elonmusk,Elon Musk,2022-03-06,76799570,113,17088,217943.0,0.0028458914825615356
elonmusk,Elon Musk,2022-03-07,76826157,113,17089,26587.0,0.0003461868341190222
elonmusk,Elon Musk,2022-03-08,77017870,113,17093,191713.0,0.0024954131182171047
elonmusk,Elon Musk,2022-03-09,77218593,113,17103,200723.0,0.002606187369243118
elonmusk,Elon Musk,2022-03-10,77235743,113,17104,17150.0,0.00022209676884421548
elonmusk,Elon Musk,2022-03-11,77352609,113,17105,116866.0,0.001513107733035035
elonmusk,Elon Musk,2022-03-12,77542059,113,17109,189450.0,0.002449174015578537
elonmusk,Elon Musk,2022-03-13,77556845,113,17109,14786.0,0.0001906836133922507
elonmusk,Elon Musk,2022-03-14,77836568,113,17134,279723.0,0.003606683588018633
elonmusk,Elon Musk,2022-03-15,78030836,113,17148,194268.0,0.0024958448836027713
elonmusk,Elon Musk,2022-03-16,78054665,113,17149,23829.0,0.00030537927339402415
elonmusk,Elon Musk,2022-03-17,78195612,112,17155,140947.0,0.0018057472926185092
elonmusk,Elon Musk,2022-03-18,78357623,112,17159,162011.0,0.002071868175927749
elonmusk,Elon Musk,2022-03-19,78414535,112,17169,56912.0,0.0007263109550936786
elonmusk,Elon Musk,2022-03-20,78523897,112,17173,109362.0,0.0013946649049183524
elonmusk,Elon Musk,2022-03-21,78633414,112,17175,109517.0,0.0013946964450834987
elonmusk,Elon Musk,2022-03-22,78718647,112,17188,85233.0,0.0010839285192425496
elonmusk,Elon Musk,2022-03-23,78823283,112,17189,104636.0,0.0013292403259927976
elonmusk,Elon Musk,2022-03-24,78965084,112,17196,141801.0,0.0017989735342538449
elonmusk,Elon Musk,2022-03-25,79003095,112,17204,38011.0,0.00048136464972281523
elonmusk,Elon Musk,2022-03-26,79116501,112,17216,113406.0,0.0014354627499086892
elonmusk,Elon Musk,2022-03-27,79225598,112,17224,109097.0,0.0013789411642459726
elonmusk,Elon Musk,2022-03-28,79353551,112,17235,127953.0,0.001615046187470881
elonmusk,Elon Musk,2022-03-29,79478227,112,17256,124676.0,0.0015711458205569517
elonmusk,Elon Musk,2022-03-30,79606106,112,17265,127879.0,0.001608981539057197
elonmusk,Elon Musk,2022-03-31,79802216,112,17272,196110.0,0.0024635044954968155
elonmusk,Elon Musk,2022-04-01,79926412,112,17278,124196.0,0.0015562976346421564
elonmusk,Elon Musk,2022-04-02,79991381,112,17279,64969.0,0.000812860209463695
elonmusk,Elon Musk,2022-04-03,80041070,112,17294,49689.0,0.0006211794243182744
elonmusk,Elon Musk,2022-04-04,80314400,112,17309,273330.0,0.003414871890143445
elonmusk,Elon Musk,2022-04-05,80556999,112,17318,242599.0,0.0030206164772443866
elonmusk,Elon Musk,2022-04-06,80841721,112,17328,284722.0,0.0035344166681283706
elonmusk,Elon Musk,2022-04-07,80969885,112,17338,128164.0,0.0015853695148326796
elonmusk,Elon Musk,2022-04-08,81049125,112,17350,79240.0,0.0009786354519336626
elonmusk,Elon Musk,2022-04-09,81179784,113,17387,130659.0,0.0016120963674808308
elonmusk,Elon Musk,2022-04-10,81332282,113,17397,152498.0,0.0018785218743622156
elonmusk,Elon Musk,2022-04-11,81429384,113,17387,97102.0,0.0011938924817085361
elonmusk,Elon Musk,2022-04-12,81514856,113,17387,85472.0,0.0010496456659920828
elonmusk,Elon Musk,2022-04-13,81520696,113,17387,5840.0,7.164338240372992e-05
elonmusk,Elon Musk,2022-04-14,81841371,114,17401,320675.0,0.003933663667444742
elonmusk,Elon Musk,2022-04-15,82000254,114,17401,158883.0,0.0019413531085641367
elonmusk,Elon Musk,2022-04-16,82127250,114,17408,126996.0,0.0015487269100409318
elonmusk,Elon Musk,2022-04-17,82375568,114,17423,248318.0,0.003023576218611934
elonmusk,Elon Musk,2022-04-18,82487482,114,17436,111914.0,0.0013585824379382938
elonmusk,Elon Musk,2022-04-19,82582812,114,17438,95330.0,0.0011556905082883429
elonmusk,Elon Musk,2022-04-20,82721908,114,17449,139096.0,0.0016843214299846476
elonmusk,Elon Musk,2022-04-21,82830870,114,17485,108962.0,0.0013172084957226993
elonmusk,Elon Musk,2022-04-22,82874854,114,17486,43984.0,0.0005310097551793902
elonmusk,Elon Musk,2022-04-23,83030867,114,17505,156013.0,0.0018825131203248358
elonmusk,Elon Musk,2022-04-24,83270919,114,17529,240052.0,0.0028911175888359786
elonmusk,Elon Musk,2022-04-25,84482365,114,17539,1211446.0,0.014548248230573657
elonmusk,Elon Musk,2022-04-26,85946055,114,17548,1463690.0,0.017325390926260065
elonmusk,Elon Musk,2022-04-27,86985852,114,17576,1039797.0,0.01209825163004874
elonmusk,Elon Musk,2022-04-28,88377777,114,17590,1391925.0,0.016001740145052512
elonmusk,Elon Musk,2022-04-29,89082717,114,17612,704940.0,0.00797643959747929
elonmusk,Elon Musk,2022-04-30,89531489,114,17616,448772.0,0.005037699961486286
elonmusk,Elon Musk,2022-05-01,89907497,115,17631,376008.0,0.004199729103131489
elonmusk,Elon Musk,2022-05-02,90267002,115,17646,359505.0,0.00399860981559752
elonmusk,Elon Musk,2022-05-03,90645742,117,17677,378740.0,0.00419577466414589
elonmusk,Elon Musk,2022-05-04,90887415,117,17686,241673.0,0.0026661263360832077
elonmusk,Elon Musk,2022-05-05,91081238,116,17687,193823.0,0.0021325614772957913
elonmusk,Elon Musk,2022-05-06,91239422,116,17707,158184.0,0.0017367352867996289
elonmusk,Elon Musk,2022-05-07,91392438,115,17712,153016.0,0.0016770820841016665
elonmusk,Elon Musk,2022-05-08,91546708,115,17718,154270.0,0.0016879952365425055
elonmusk,Elon Musk,2022-05-09,91863538,114,17739,316830.0,0.003460856287699654
elonmusk,Elon Musk,2022-05-10,92079839,114,17747,216301.0,0.002354590349002317
elonmusk,Elon Musk,2022-05-11,92353204,114,17754,273365.0,0.0029687823411594927
elonmusk,Elon Musk,2022-05-12,92631407,111,17776,278203.0,0.003012380599161535
elonmusk,Elon Musk,2022-05-13,92909614,110,17792,278207.0,0.0030033765977450777
elonmusk,Elon Musk,2022-05-14,93158409,112,17810,248795.0,0.002677817604537669
elonmusk,Elon Musk,2022-05-15,93408264,112,17827,249855.0,0.0026820445162389905
elonmusk,Elon Musk,2022-05-16,93627429,112,17841,219165.0,0.0023463127416649687
elonmusk,Elon Musk,2022-05-17,93803716,112,17855,176287.0,0.0018828563582580227
elonmusk,Elon Musk,2022-05-18,93983508,112,17879,179792.0,0.0019166831301224985
elonmusk,Elon Musk,2022-05-19,94134546,111,17909,151038.0,0.0016070691892029476
elonmusk,Elon Musk,2022-05-20,94318244,112,17951,183698.0,0.0019514408663532379
elonmusk,Elon Musk,2022-05-21,94497723,112,17971,179479.0,0.001902908624973998
elonmusk,Elon Musk,2022-05-22,94662898,112,17972,165175.0,0.0017479257145698313
elonmusk,Elon Musk,2022-05-23,94831422,112,17986,168524.0,0.0017802539702513887
elonmusk,Elon Musk,2022-05-24,94984421,112,18012,152999.0,0.0016133787385366194
elonmusk,Elon Musk,2022-05-25,95131002,112,18031,146581.0,0.0015432109650908021
elonmusk,Elon Musk,2022-05-26,95270390,113,18078,139388.0,0.0014652216109318772
elonmusk,Elon Musk,2022-05-27,95416583,114,18113,146193.0,0.0015345061566347518
elonmusk,Elon Musk,2022-05-28,95586826,114,18134,170243.0,0.0017842076780301142
elonmusk,Elon Musk,2022-05-29,95725487,114,18156,138661.0,0.0014506287717932498
elonmusk,Elon Musk,2022-05-30,95854748,114,18177,129261.0,0.001350330032794611
elonmusk,Elon Musk,2022-05-31,96020290,114,18208,165542.0,0.001727008869711888
elonmusk,Elon Musk,2022-06-01,96216929,114,18221,196639.0,0.0020478900865639194
elonmusk,Elon Musk,2022-06-02,96342414,114,18232,125485.0,0.0013041883720898984
elonmusk,Elon Musk,2022-06-03,96470691,114,18249,128277.0,0.0013314696474182597
elonmusk,Elon Musk,2022-06-04,96589955,114,18283,119264.0,0.0012362718538005968
elonmusk,Elon Musk,2022-06-05,96726044,114,18303,136089.0,0.0014089353287305428
elonmusk,Elon Musk,2022-06-06,96856912,113,18310,130868.0,0.001352975833478709
elonmusk,Elon Musk,2022-06-07,97016458,112,18319,159546.0,0.0016472340146462816
elonmusk,Elon Musk,2022-06-08,97185071,112,18324,168613.0,0.0017379834666815253
elonmusk,Elon Musk,2022-06-09,97336278,112,18333,151207.0,0.0015558665383903492
elonmusk,Elon Musk,2022-06-10,97487361,112,18355,151083.0,0.0015521756441108092
elonmusk,Elon Musk,2022-06-11,97640752,112,18375,153391.0,0.0015734449925257632
elonmusk,Elon Musk,2022-06-12,97769554,112,18395,128802.0,0.0013191418271747413
elonmusk,Elon Musk,2022-06-13,97939492,112,18400,169938.0,0.0017381484628640198
elonmusk,Elon Musk,2022-06-14,98102163,112,18431,162671.0,0.0016609336711690403
elonmusk,Elon Musk,2022-06-15,98273618,112,18454,171455.0,0.001747718855087843
elonmusk,Elon Musk,2022-06-16,98403054,113,18479,129436.0,0.0013170981453027863
elonmusk,Elon Musk,2022-06-17,98549355,113,18506,146301.0,0.0014867526367625672
elonmusk,Elon Musk,2022-06-18,98722582,113,18525,173227.0,0.0017577689879351155
elonmusk,Elon Musk,2022-06-19,98876821,113,18540,154239.0,0.0015623477108814843
elonmusk,Elon Musk,2022-06-20,99013454,114,18553,136633.0,0.001381850656383854
elonmusk,Elon Musk,2022-06-21,99173276,114,18559,159822.0,0.0016141442757870994
elonmusk,Elon Musk,2022-06-22,99339129,114,18559,165853.0,0.0016723557664868327
elonmusk,Elon Musk,2022-06-23,99470242,114,18558,131113.0,0.001319852522564391
elonmusk,Elon Musk,2022-06-24,99608432,114,18558,138190.0,0.0013892597144782304
